Chromosome	Strand	CpG Island ID	Segment ID	CpG Island Start (bp)	CpG Island End (bp)
6	NA	5290_CpG:82_strong-island	5290_CpG:82_strong-island	70794453	70795090
6	NA	5291_CpG:111_strong-island	5291_CpG:111_strong-island	70906185	70907287
6	NA	5292_CpG:45_weak-island	5292_CpG:45_weak-island	70962829	70963548
6	NA	5293_CpG:36_weak-island	5293_CpG:36_weak-island	71093848	71094332
6	NA	5294_CpG:59_strong-island	5294_CpG:59_strong-island	71221476	71222167
6	NA	5295_CpG:151_strong-island	5295_CpG:151_strong-island	71389801	71391295
6	NA	5296_CpG:107_strong-island	5296_CpG:107_strong-island	71443742	71444653
6	NA	5297_CpG:56_strong-island	5297_CpG:56_strong-island	71493825	71494409
6	NA	5298_CpG:138_strong-island	5298_CpG:138_strong-island	71582069	71583570
6	NA	5299_CpG:80_strong-island	5299_CpG:80_strong-island	71657644	71658418
6	NA	5300_CpG:70_strong-island	5300_CpG:70_strong-island	71781180	71781862
6	NA	5301_CpG:26_strong-island	5301_CpG:26_strong-island	71858641	71858888
6	NA	5302_CpG:22_strong-island	5302_CpG:22_strong-island	71859029	71859340
6	NA	5303_CpG:73_strong-island	5303_CpG:73_strong-island	72047327	72048044
6	NA	5304_CpG:17_weak-island	5304_CpG:17_weak-island	72139124	72139347
6	NA	5305_CpG:136_strong-island	5305_CpG:136_strong-island	72184368	72185593
6	NA	5306_CpG:55_strong-island	5306_CpG:55_strong-island	72294880	72295312
6	NA	5307_CpG:51_strong-island	5307_CpG:51_strong-island	72297211	72297716
6	NA	5308_CpG:67_strong-island	5308_CpG:67_strong-island	72305127	72305932
6	NA	5309_CpG:29_strong-island	5309_CpG:29_strong-island	72312086	72312442
6	NA	5310_CpG:39_strong-island	5310_CpG:39_strong-island	72330215	72330598
6	NA	5311_CpG:128_strong-island	5311_CpG:128_strong-island	72388912	72390040
6	NA	5312_CpG:73_strong-island	5312_CpG:73_strong-island	72566148	72567104
6	NA	5313_CpG:125_strong-island	5313_CpG:125_strong-island	72738133	72739655
6	NA	5314_CpG:180_strong-island	5314_CpG:180_strong-island	72848693	72850414
6	NA	5315_CpG:76_strong-island	5315_CpG:76_strong-island	72908071	72908832
6	NA	5316_CpG:32_strong-island	5316_CpG:32_strong-island	73198706	73198994
6	NA	5317_CpG:24_strong-island	5317_CpG:24_strong-island	76447800	76448097
6	NA	5318_CpG:45_strong-island	5318_CpG:45_strong-island	77192598	77193124
6	NA	5319_CpG:77_weak-island	5319_CpG:77_weak-island	77193653	77194819
6	NA	5320_CpG:37_strong-island	5320_CpG:37_strong-island	77929423	77929743
6	NA	5321_CpG:21_strong-island	5321_CpG:21_strong-island	78165858	78166071
6	NA	5322_CpG:44_strong-island	5322_CpG:44_strong-island	81873603	81874022
6	NA	5323_CpG:30_strong-island	5323_CpG:30_strong-island	81915591	81915890
6	NA	5324_CpG:20_strong-island	5324_CpG:20_strong-island	81991720	81991929
6	NA	5325_CpG:22_strong-island	5325_CpG:22_strong-island	82041883	82042085
6	NA	5326_CpG:72_strong-island	5326_CpG:72_strong-island	82602523	82603211
6	NA	5327_CpG:118_weak-island	5327_CpG:118_weak-island	82723246	82724812
6	NA	5328_CpG:25_strong-island	5328_CpG:25_strong-island	82889454	82889730
6	NA	5329_CpG:58_strong-island	5329_CpG:58_strong-island	82982760	82983551
6	NA	5330_CpG:97_strong-island	5330_CpG:97_strong-island	83004367	83005305
6	NA	5331_CpG:237_weak-island	5331_CpG:237_weak-island	83018664	83021449
6	NA	5332_CpG:89_strong-island	5332_CpG:89_strong-island	83027877	83028787
6	NA	5333_CpG:30_strong-island	5333_CpG:30_strong-island	83036313	83036714
6	NA	5334_CpG:39_strong-island	5334_CpG:39_strong-island	83037526	83037940
6	NA	5335_CpG:90_strong-island	5335_CpG:90_strong-island	83051546	83052485
6	NA	5336_CpG:72_strong-island	5336_CpG:72_strong-island	83058997	83059663
6	NA	5337_CpG:66_strong-island	5337_CpG:66_strong-island	83065389	83065897
6	NA	5338_CpG:40_weak-island	5338_CpG:40_weak-island	83071845	83072339
6	NA	5339_CpG:25_strong-island	5339_CpG:25_strong-island	83074896	83075198
6	NA	5340_CpG:31_strong-island	5340_CpG:31_strong-island	83085734	83086066
6	NA	5341_CpG:34_strong-island	5341_CpG:34_strong-island	83092278	83092529
6	NA	5342_CpG:28_strong-island	5342_CpG:28_strong-island	83106312	83106584
6	NA	5343_CpG:56_weak-island	5343_CpG:56_weak-island	83111755	83112529
6	NA	5344_CpG:38_strong-island	5344_CpG:38_strong-island	83115645	83116060
6	NA	5345_CpG:44_strong-island	5345_CpG:44_strong-island	83267273	83267634
6	NA	5346_CpG:53_strong-island	5346_CpG:53_strong-island	83275880	83276387
6	NA	5347_CpG:41_strong-island	5347_CpG:41_strong-island	83299332	83299626
6	NA	5348_CpG:32_weak-island	5348_CpG:32_weak-island	83317995	83318468
6	NA	5349_CpG:20_weak-island	5349_CpG:20_weak-island	83354459	83354718
6	NA	5350_CpG:32_strong-island	5350_CpG:32_strong-island	83391460	83391723
6	NA	5351_CpG:138_strong-island	5351_CpG:138_strong-island	83405850	83407257
6	NA	5352_CpG:17_strong-island	5352_CpG:17_strong-island	83447600	83447820
6	NA	5353_CpG:39_strong-island	5353_CpG:39_strong-island	83456700	83457074
6	NA	5354_CpG:21_strong-island	5354_CpG:21_strong-island	83522291	83522492
6	NA	5355_CpG:48_weak-island	5355_CpG:48_weak-island	83652191	83652902
6	NA	5356_CpG:18_weak-island	5356_CpG:18_weak-island	83660511	83660767
6	NA	5357_CpG:84_strong-island	5357_CpG:84_strong-island	83661096	83662229
6	NA	5358_CpG:34_strong-island	5358_CpG:34_strong-island	83708085	83708481
6	NA	5359_CpG:37_strong-island	5359_CpG:37_strong-island	83712845	83713283
6	NA	5360_CpG:52_strong-island	5360_CpG:52_strong-island	83725500	83725914
6	NA	5361_CpG:49_strong-island	5361_CpG:49_strong-island	83744929	83745388
6	NA	5362_CpG:44_strong-island	5362_CpG:44_strong-island	83781487	83781789
6	NA	5363_CpG:48_weak-island	5363_CpG:48_weak-island	83817001	83817584
6	NA	5364_CpG:83_strong-island	5364_CpG:83_strong-island	83864259	83865007
6	NA	5365_CpG:23_weak-island	5365_CpG:23_weak-island	83958728	83959008
6	NA	5366_CpG:37_strong-island	5366_CpG:37_strong-island	84055590	84055965
6	NA	5367_CpG:15_strong-island	5367_CpG:15_strong-island	84084923	84085131
6	NA	5368_CpG:21_weak-island	5368_CpG:21_weak-island	84085475	84085747
6	NA	5369_CpG:121_weak-island	5369_CpG:121_weak-island	84534232	84535956
6	NA	5370_CpG:44_weak-island	5370_CpG:44_weak-island	84537604	84538086
6	NA	5371_CpG:36_strong-island	5371_CpG:36_strong-island	84538980	84539345
6	NA	5372_CpG:60_strong-island	5372_CpG:60_strong-island	85019041	85019565
6	NA	5373_CpG:22_strong-island	5373_CpG:22_strong-island	85026189	85026468
6	NA	5374_CpG:23_strong-island	5374_CpG:23_strong-island	85075986	85076187
6	NA	5375_CpG:44_weak-island	5375_CpG:44_weak-island	85087403	85087925
6	NA	5376_CpG:28_weak-island	5376_CpG:28_weak-island	85105018	85105354
6	NA	5377_CpG:89_weak-island	5377_CpG:89_weak-island	85137491	85138417
6	NA	5378_CpG:58_strong-island	5378_CpG:58_strong-island	85140020	85140662
6	NA	5379_CpG:79_weak-island	5379_CpG:79_weak-island	85282547	85283516
6	NA	5380_CpG:65_strong-island	5380_CpG:65_strong-island	85324011	85324646
6	NA	5381_CpG:17_weak-island	5381_CpG:17_weak-island	85324873	85325120
6	NA	5382_CpG:29_strong-island	5382_CpG:29_strong-island	85359132	85359380
6	NA	5383_CpG:38_strong-island	5383_CpG:38_strong-island	85381896	85382284
6	NA	5384_CpG:126_strong-island	5384_CpG:126_strong-island	85400976	85402279
6	NA	5385_CpG:90_strong-island	5385_CpG:90_strong-island	85433886	85434814
6	NA	5386_CpG:41_weak-island	5386_CpG:41_weak-island	85452718	85453106
6	NA	5387_CpG:258_strong-island	5387_CpG:258_strong-island	85461428	85463942
6	NA	5388_CpG:39_strong-island	5388_CpG:39_strong-island	85537414	85537877
6	NA	5389_CpG:47_strong-island	5389_CpG:47_strong-island	85865666	85866080
6	NA	5390_CpG:43_strong-island	5390_CpG:43_strong-island	85886851	85887221
6	NA	5391_CpG:62_strong-island	5391_CpG:62_strong-island	85911077	85911704
6	NA	5392_CpG:55_weak-island	5392_CpG:55_weak-island	85978632	85979248
6	NA	5393_CpG:91_strong-island	5393_CpG:91_strong-island	86145037	86145928
6	NA	5394_CpG:75_strong-island	5394_CpG:75_strong-island	86315390	86316070
6	NA	5395_CpG:41_strong-island	5395_CpG:41_strong-island	86321346	86321707
6	NA	5396_CpG:16_strong-island	5396_CpG:16_strong-island	86338662	86338872
6	NA	5397_CpG:39_strong-island	5397_CpG:39_strong-island	86346819	86347226
6	NA	5398_CpG:55_strong-island	5398_CpG:55_strong-island	86354160	86354737
6	NA	5399_CpG:55_strong-island	5399_CpG:55_strong-island	86388322	86389016
6	NA	5400_CpG:43_strong-island	5400_CpG:43_strong-island	86422174	86422481
6	NA	5401_CpG:204_strong-island	5401_CpG:204_strong-island	86475134	86477360
6	NA	5402_CpG:84_strong-island	5402_CpG:84_strong-island	86618686	86619606
6	NA	5403_CpG:25_strong-island	5403_CpG:25_strong-island	86634344	86634596
6	NA	5404_CpG:102_strong-island	5404_CpG:102_strong-island	86682751	86683588
6	NA	5405_CpG:42_strong-island	5405_CpG:42_strong-island	86799538	86799934
6	NA	5406_CpG:33_weak-island	5406_CpG:33_weak-island	86959796	86960222
6	NA	5407_CpG:67_strong-island	5407_CpG:67_strong-island	86992256	86993081
6	NA	5408_CpG:48_strong-island	5408_CpG:48_strong-island	87285207	87285714
6	NA	5409_CpG:21_weak-island	5409_CpG:21_weak-island	87540528	87540796
6	NA	5410_CpG:92_strong-island	5410_CpG:92_strong-island	87680706	87681577
6	NA	5411_CpG:44_strong-island	5411_CpG:44_strong-island	87682658	87683059
6	NA	5412_CpG:123_strong-island	5412_CpG:123_strong-island	87760989	87762366
6	NA	5413_CpG:40_strong-island	5413_CpG:40_strong-island	87788571	87788976
6	NA	5414_CpG:111_strong-island	5414_CpG:111_strong-island	87800397	87801328
6	NA	5415_CpG:69_strong-island	5415_CpG:69_strong-island	87863897	87864612
6	NA	5416_CpG:151_strong-island	5416_CpG:151_strong-island	87930357	87931982
6	NA	5417_CpG:57_strong-island	5417_CpG:57_strong-island	87994799	87995325
6	NA	5418_CpG:71_strong-island	5418_CpG:71_strong-island	88034332	88035113
6	NA	5419_CpG:101_strong-island	5419_CpG:101_strong-island	88139573	88140962
6	NA	5420_CpG:101_strong-island	5420_CpG:101_strong-island	88143555	88144592
6	NA	5421_CpG:79_weak-island	5421_CpG:79_weak-island	88146370	88147395
6	NA	5422_CpG:106_weak-island	5422_CpG:106_weak-island	88148410	88149824
6	NA	5423_CpG:73_strong-island	5423_CpG:73_strong-island	88396039	88396692
6	NA	5424_CpG:40_strong-island	5424_CpG:40_strong-island	88415315	88415817
6	NA	5425_CpG:66_strong-island	5425_CpG:66_strong-island	88449940	88450385
6	NA	5426_CpG:70_strong-island	5426_CpG:70_strong-island	88468499	88469150
6	NA	5427_CpG:28_weak-island	5427_CpG:28_weak-island	88527877	88528235
6	NA	5428_CpG:51_strong-island	5428_CpG:51_strong-island	88577310	88577753
6	NA	5429_CpG:83_strong-island	5429_CpG:83_strong-island	88674233	88675136
6	NA	5430_CpG:131_strong-island	5430_CpG:131_strong-island	88791532	88793017
6	NA	5431_CpG:84_strong-island	5431_CpG:84_strong-island	88824235	88825226
6	NA	5432_CpG:26_strong-island	5432_CpG:26_strong-island	88848580	88848829
6	NA	5433_CpG:65_strong-island	5433_CpG:65_strong-island	88851952	88852754
6	NA	5434_CpG:18_strong-island	5434_CpG:18_strong-island	89306685	89306895
6	NA	5435_CpG:148_strong-island	5435_CpG:148_strong-island	89311666	89313160
6	NA	5436_CpG:49_strong-island	5436_CpG:49_strong-island	89545235	89545678
6	NA	5437_CpG:83_strong-island	5437_CpG:83_strong-island	89593925	89594736
6	NA	5438_CpG:33_weak-island	5438_CpG:33_weak-island	89785229	89785679
6	NA	5439_CpG:89_strong-island	5439_CpG:89_strong-island	90259070	90259817
6	NA	5440_CpG:22_weak-island	5440_CpG:22_weak-island	90275041	90275305
6	NA	5441_CpG:134_strong-island	5441_CpG:134_strong-island	90319441	90320680
6	NA	5442_CpG:128_strong-island	5442_CpG:128_strong-island	90412270	90413247
6	NA	5443_CpG:19_weak-island	5443_CpG:19_weak-island	90413523	90413790
6	NA	5444_CpG:24_strong-island	5444_CpG:24_strong-island	90554865	90555081
6	NA	5445_CpG:42_strong-island	5445_CpG:42_strong-island	90666268	90666605
6	NA	5446_CpG:121_strong-island	5446_CpG:121_strong-island	90686177	90687213
6	NA	5447_CpG:18_weak-island	5447_CpG:18_weak-island	90760016	90760269
6	NA	5448_CpG:37_strong-island	5448_CpG:37_strong-island	90855561	90855838
6	NA	5449_CpG:133_strong-island	5449_CpG:133_strong-island	90937721	90938759
6	NA	5450_CpG:85_strong-island	5450_CpG:85_strong-island	91066396	91067004
6	NA	5451_CpG:37_weak-island	5451_CpG:37_weak-island	91106616	91107049
6	NA	5452_CpG:26_strong-island	5452_CpG:26_strong-island	91162717	91162966
6	NA	5453_CpG:49_weak-island	5453_CpG:49_weak-island	91235175	91235715
6	NA	5454_CpG:20_strong-island	5454_CpG:20_strong-island	91344406	91344647
6	NA	5455_CpG:20_strong-island	5455_CpG:20_strong-island	91359718	91359954
6	NA	5456_CpG:67_strong-island	5456_CpG:67_strong-island	91360961	91361533
6	NA	5457_CpG:91_strong-island	5457_CpG:91_strong-island	91422973	91424071
6	NA	5458_CpG:70_strong-island	5458_CpG:70_strong-island	91465586	91466346
6	NA	5459_CpG:34_strong-island	5459_CpG:34_strong-island	91634125	91634393
6	NA	5460_CpG:72_strong-island	5460_CpG:72_strong-island	91793347	91793911
6	NA	5461_CpG:44_strong-island	5461_CpG:44_strong-island	91827938	91828503
6	NA	5462_CpG:40_strong-island	5462_CpG:40_strong-island	91928780	91929166
6	NA	5463_CpG:108_strong-island	5463_CpG:108_strong-island	92041208	92042545
6	NA	5464_CpG:41_strong-island	5464_CpG:41_strong-island	92133647	92134103
6	NA	5465_CpG:55_strong-island	5465_CpG:55_strong-island	92164558	92164978
6	NA	5466_CpG:50_strong-island	5466_CpG:50_strong-island	92655936	92656350
6	NA	5467_CpG:64_strong-island	5467_CpG:64_strong-island	92893060	92893754
6	NA	5468_CpG:45_weak-island	5468_CpG:45_weak-island	93628350	93629016
6	NA	5469_CpG:167_strong-island	5469_CpG:167_strong-island	94232819	94234752
6	NA	5470_CpG:32_weak-island	5470_CpG:32_weak-island	94450116	94450550
6	NA	5471_CpG:129_strong-island	5471_CpG:129_strong-island	94649243	94650441
6	NA	5472_CpG:101_strong-island	5472_CpG:101_strong-island	95067636	95068484
6	NA	5473_CpG:57_strong-island	5473_CpG:57_strong-island	95668292	95668765
6	NA	5474_CpG:48_weak-island	5474_CpG:48_weak-island	97098447	97098990
6	NA	5475_CpG:52_strong-island	5475_CpG:52_strong-island	97128796	97129369
6	NA	5476_CpG:24_strong-island	5476_CpG:24_strong-island	97155392	97155605
6	NA	5477_CpG:23_strong-island	5477_CpG:23_strong-island	97160674	97160886
6	NA	5478_CpG:40_weak-island	5478_CpG:40_weak-island	97437523	97438025
6	NA	5479_CpG:80_weak-island	5479_CpG:80_weak-island	97566861	97567755
6	NA	5480_CpG:37_strong-island	5480_CpG:37_strong-island	98978414	98978818
6	NA	5481_CpG:189_strong-island	5481_CpG:189_strong-island	99470484	99473043
6	NA	5482_CpG:63_strong-island	5482_CpG:63_strong-island	99616383	99616907
6	NA	5483_CpG:173_strong-island	5483_CpG:173_strong-island	99642050	99643450
6	NA	5484_CpG:68_strong-island	5484_CpG:68_strong-island	99676173	99676735
6	NA	5485_CpG:27_strong-island	5485_CpG:27_strong-island	99828141	99828428
6	NA	5486_CpG:160_strong-island	5486_CpG:160_strong-island	100236494	100238224
6	NA	5487_CpG:63_weak-island	5487_CpG:63_weak-island	100512927	100513736
6	NA	5488_CpG:87_strong-island	5488_CpG:87_strong-island	100620585	100621375
6	NA	5489_CpG:50_strong-island	5489_CpG:50_strong-island	100654741	100655175
6	NA	5490_CpG:95_strong-island	5490_CpG:95_strong-island	100783459	100784330
6	NA	5491_CpG:117_strong-island	5491_CpG:117_strong-island	101327164	101328081
6	NA	5492_CpG:35_strong-island	5492_CpG:35_strong-island	102514197	102514572
6	NA	5493_CpG:20_strong-island	5493_CpG:20_strong-island	103462194	103462430
6	NA	5494_CpG:41_strong-island	5494_CpG:41_strong-island	106719109	106719448
6	NA	5495_CpG:40_strong-island	5495_CpG:40_strong-island	106749833	106750189
6	NA	5496_CpG:51_strong-island	5496_CpG:51_strong-island	107479688	107480205
6	NA	5497_CpG:28_strong-island	5497_CpG:28_strong-island	108090199	108090501
6	NA	5498_CpG:41_strong-island	5498_CpG:41_strong-island	108135230	108135560
6	NA	5499_CpG:89_weak-island	5499_CpG:89_weak-island	108609359	108610439
6	NA	5500_CpG:29_strong-island	5500_CpG:29_strong-island	108618430	108618736
6	NA	5501_CpG:86_strong-island	5501_CpG:86_strong-island	108732972	108733823
6	NA	5502_CpG:109_strong-island	5502_CpG:109_strong-island	108778284	108779261
6	NA	5503_CpG:49_strong-island	5503_CpG:49_strong-island	110595754	110596294
6	NA	5504_CpG:89_strong-island	5504_CpG:89_strong-island	112439018	112439877
6	NA	5505_CpG:67_strong-island	5505_CpG:67_strong-island	112646296	112646807
6	NA	5506_CpG:21_weak-island	5506_CpG:21_weak-island	112677258	112677530
6	NA	5507_CpG:48_strong-island	5507_CpG:48_strong-island	112996129	112996609
6	NA	5508_CpG:160_strong-island	5508_CpG:160_strong-island	113026295	113027805
6	NA	5509_CpG:36_strong-island	5509_CpG:36_strong-island	113143922	113144359
6	NA	5510_CpG:37_weak-island	5510_CpG:37_weak-island	113144941	113145329
6	NA	5511_CpG:50_weak-island	5511_CpG:50_weak-island	113187609	113188107
6	NA	5512_CpG:29_strong-island	5512_CpG:29_strong-island	113232262	113232549
6	NA	5513_CpG:24_weak-island	5513_CpG:24_weak-island	113233112	113233407
6	NA	5514_CpG:95_strong-island	5514_CpG:95_strong-island	113256577	113257694
6	NA	5515_CpG:27_strong-island	5515_CpG:27_strong-island	113276701	113277007
6	NA	5516_CpG:75_weak-island	5516_CpG:75_weak-island	113327515	113328612
6	NA	5517_CpG:49_weak-island	5517_CpG:49_weak-island	113342411	113342949
6	NA	5518_CpG:20_strong-island	5518_CpG:20_strong-island	113369211	113369445
6	NA	5519_CpG:40_strong-island	5519_CpG:40_strong-island	113392524	113392977
6	NA	5520_CpG:45_strong-island	5520_CpG:45_strong-island	113419540	113419962
6	NA	5521_CpG:86_strong-island	5521_CpG:86_strong-island	113432490	113433389
6	NA	5522_CpG:58_strong-island	5522_CpG:58_strong-island	113444565	113445127
6	NA	5523_CpG:27_weak-island	5523_CpG:27_weak-island	113451725	113452039
6	NA	5524_CpG:35_strong-island	5524_CpG:35_strong-island	113481376	113481733
6	NA	5525_CpG:63_strong-island	5525_CpG:63_strong-island	113554503	113555202
6	NA	5526_CpG:62_strong-island	5526_CpG:62_strong-island	113574001	113574539
6	NA	5527_CpG:24_strong-island	5527_CpG:24_strong-island	113588377	113588607
6	NA	5528_CpG:140_strong-island	5528_CpG:140_strong-island	113646822	113648030
6	NA	5529_CpG:31_strong-island	5529_CpG:31_strong-island	113698473	113698839
6	NA	5530_CpG:24_weak-island	5530_CpG:24_weak-island	113705136	113705481
6	NA	5531_CpG:19_strong-island	5531_CpG:19_strong-island	113708998	113709219
6	NA	5532_CpG:38_strong-island	5532_CpG:38_strong-island	113841260	113841556
6	NA	5533_CpG:25_strong-island	5533_CpG:25_strong-island	113991658	113991924
6	NA	5534_CpG:56_strong-island	5534_CpG:56_strong-island	114081075	114081730
6	NA	5535_CpG:40_strong-island	5535_CpG:40_strong-island	114232687	114233046
6	NA	5536_CpG:48_strong-island	5536_CpG:48_strong-island	114347711	114348256
6	NA	5537_CpG:31_strong-island	5537_CpG:31_strong-island	114593022	114593331
6	NA	5538_CpG:40_strong-island	5538_CpG:40_strong-island	114688315	114688639
6	NA	5539_CpG:17_strong-island	5539_CpG:17_strong-island	114820856	114821089
6	NA	5540_CpG:141_strong-island	5540_CpG:141_strong-island	114918665	114920031
6	NA	5541_CpG:45_strong-island	5541_CpG:45_strong-island	114987565	114987977
6	NA	5542_CpG:75_strong-island	5542_CpG:75_strong-island	115084860	115085555
6	NA	5543_CpG:97_weak-island	5543_CpG:97_weak-island	115310985	115312244
6	NA	5544_CpG:36_strong-island	5544_CpG:36_strong-island	115494573	115494886
6	NA	5545_CpG:42_strong-island	5545_CpG:42_strong-island	115551838	115552233
6	NA	5546_CpG:82_strong-island	5546_CpG:82_strong-island	115626077	115626864
6	NA	5547_CpG:20_strong-island	5547_CpG:20_strong-island	115724538	115724752
6	NA	5548_CpG:63_strong-island	5548_CpG:63_strong-island	115758210	115758798
6	NA	5549_CpG:44_strong-island	5549_CpG:44_strong-island	115803308	115803825
6	NA	5550_CpG:151_strong-island	5550_CpG:151_strong-island	115943411	115944776
6	NA	5551_CpG:29_strong-island	5551_CpG:29_strong-island	116123662	116123920
