Chromosome	Strand	Annotation ID	Segment ID	Start (bp)	End (bp)
X	1	ENSMUST00000077680	ENSMUSG00000000134	7337783	7339783
X	1	ENSMUST00000079542	ENSMUSG00000000134	7337789	7339789
X	1	ENSMUST00000115679	ENSMUSG00000000134	7337801	7339801
X	1	ENSMUST00000137467	ENSMUSG00000000134	7337820	7339820
X	1	ENSMUST00000143680	ENSMUSG00000000134	7337822	7339822
X	1	ENSMUST00000115680	ENSMUSG00000000134	7337892	7339892
X	1	ENSMUST00000052368	ENSMUSG00000037369	17737700	17739700
X	1	ENSMUST00000044484	ENSMUSG00000037369	17737700	17739700
X	1	ENSMUST00000130978	ENSMUSG00000037369	17737773	17739773
X	1	ENSMUST00000167372	ENSMUSG00000037369	17737792	17739792
X	-1	ENSMUST00000172003	ENSMUSG00000080725	26160068	26162068
X	1	ENSMUST00000117595	ENSMUSG00000084009	35648044	35650044
X	1	ENSMUST00000144412	ENSMUSG00000086157	37221676	37223676
X	1	ENSMUST00000128197	ENSMUSG00000001986	38752030	38754030
X	1	ENSMUST00000115103	ENSMUSG00000001986	38752304	38754304
X	1	ENSMUST00000076349	ENSMUSG00000001986	38752480	38754480
X	1	ENSMUST00000156721	ENSMUSG00000001986	38752574	38754574
X	1	ENSMUST00000139965	ENSMUSG00000001986	38752612	38754612
X	1	ENSMUST00000148212	ENSMUSG00000001986	38752658	38754658
X	1	ENSMUST00000164808	ENSMUSG00000001986	38752741	38754741
X	1	ENSMUST00000165288	ENSMUSG00000001986	38752741	38754741
X	1	ENSMUST00000124169	ENSMUSG00000001986	38753916	38755916
X	1	ENSMUST00000033444	ENSMUSG00000031112	48192223	48194223
X	1	ENSMUST00000114887	ENSMUSG00000031112	48192617	48194617
X	1	ENSMUST00000146956	ENSMUSG00000031112	48229564	48231564
X	-1	ENSMUST00000114736	ENSMUSG00000031133	54482663	54484663
X	-1	ENSMUST00000033468	ENSMUSG00000031133	54482663	54484663
X	-1	ENSMUST00000114735	ENSMUSG00000031133	54484616	54486616
X	-1	ENSMUST00000134028	ENSMUSG00000031133	54523406	54525406
X	-1	ENSMUST00000119833	ENSMUSG00000031137	56313321	56315321
X	-1	ENSMUST00000124402	ENSMUSG00000031137	56383053	56385053
X	-1	ENSMUST00000131319	ENSMUSG00000031137	56501984	56503984
X	-1	ENSMUST00000145767	ENSMUSG00000031137	56502061	56504061
X	-1	ENSMUST00000154051	ENSMUSG00000062949	57474466	57476466
X	-1	ENSMUST00000138569	ENSMUSG00000062949	57486637	57488637
X	-1	ENSMUST00000129479	ENSMUSG00000085757	59761713	59763713
X	-1	ENSMUST00000133350	ENSMUSG00000085757	59761713	59763713
X	1	ENSMUST00000114543	ENSMUSG00000031351	70230677	70232677
X	1	ENSMUST00000164800	ENSMUSG00000031351	70230677	70232677
X	1	ENSMUST00000114546	ENSMUSG00000031351	70230698	70232698
X	-1	ENSMUST00000100750	ENSMUSG00000031393	71269930	71271930
X	-1	ENSMUST00000170481	ENSMUSG00000031393	71270166	71272166
X	-1	ENSMUST00000033770	ENSMUSG00000031393	71278626	71280626
X	-1	ENSMUST00000123362	ENSMUSG00000031393	71278627	71280627
X	-1	ENSMUST00000140399	ENSMUSG00000031393	71279008	71281008
X	1	ENSMUST00000033776	ENSMUSG00000031403	72339192	72341192
X	1	ENSMUST00000151327	ENSMUSG00000031403	72343256	72345256
X	1	ENSMUST00000153844	ENSMUSG00000031403	72343391	72345391
X	1	ENSMUST00000137286	ENSMUSG00000031403	72349287	72351287
X	-1	ENSMUST00000146082	ENSMUSG00000084831	73396669	73398669
X	1	ENSMUST00000114000	ENSMUSG00000045103	80192241	80194241
X	1	ENSMUST00000147740	ENSMUSG00000045103	80286740	80288740
X	1	ENSMUST00000048250	ENSMUSG00000035476	82817360	82819360
X	1	ENSMUST00000137438	ENSMUSG00000035476	82817372	82819372
X	1	ENSMUST00000146063	ENSMUSG00000035476	82817488	82819488
X	-1	ENSMUST00000113966	ENSMUSG00000052372	83984208	83986208
X	-1	ENSMUST00000078875	ENSMUSG00000052372	83990580	83992580
X	-1	ENSMUST00000113964	ENSMUSG00000052372	84012456	84014456
X	-1	ENSMUST00000113965	ENSMUSG00000052372	84012570	84014570
X	1	ENSMUST00000117399	ENSMUSG00000031207	93289380	93291380
X	1	ENSMUST00000149985	ENSMUSG00000031207	93289395	93291395
X	1	ENSMUST00000135027	ENSMUSG00000031207	93289435	93291435
X	1	ENSMUST00000052837	ENSMUSG00000046532	95343059	95345059
X	1	ENSMUST00000113783	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113781	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113778	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113780	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113775	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113776	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113779	ENSMUSG00000059327	97168944	97170944
X	1	ENSMUST00000113777	ENSMUSG00000059327	97169119	97171119
X	1	ENSMUST00000071453	ENSMUSG00000059327	97169119	97171119
X	-1	ENSMUST00000087916	ENSMUSG00000067567	99477977	99479977
X	-1	ENSMUST00000154872	ENSMUSG00000067567	99598985	99600985
X	-1	ENSMUST00000148481	ENSMUSG00000067567	99600940	99602940
X	-1	ENSMUST00000137785	ENSMUSG00000067567	99607683	99609683
X	1	ENSMUST00000101297	ENSMUSG00000073010	103776524	103778524
X	1	ENSMUST00000101296	ENSMUSG00000073010	103776524	103778524
X	-1	ENSMUST00000137765	ENSMUSG00000084963	110092472	110094472
X	1	ENSMUST00000165689	ENSMUSG00000034480	126282277	126284277
X	1	ENSMUST00000171890	ENSMUSG00000034480	126282277	126284277
X	1	ENSMUST00000167619	ENSMUSG00000034480	126282277	126284277
X	1	ENSMUST00000037854	ENSMUSG00000034480	126282340	126284340
X	1	ENSMUST00000113320	ENSMUSG00000034480	126282511	126284511
X	-1	ENSMUST00000054213	ENSMUSG00000048007	131069794	131071794
X	-1	ENSMUST00000137977	ENSMUSG00000031410	132112093	132114093
X	-1	ENSMUST00000113163	ENSMUSG00000031410	132112093	132114093
X	-1	ENSMUST00000033784	ENSMUSG00000031410	132112325	132114325
X	-1	ENSMUST00000127202	ENSMUSG00000031410	132116918	132118918
X	1	ENSMUST00000138047	ENSMUSG00000044550	133123380	133125380
X	1	ENSMUST00000145648	ENSMUSG00000044550	133123382	133125382
X	1	ENSMUST00000125067	ENSMUSG00000044550	133123386	133125386
X	1	ENSMUST00000153780	ENSMUSG00000044550	133123393	133125393
X	-1	ENSMUST00000101217	ENSMUSG00000072945	136312087	136314087
X	1	ENSMUST00000125924	ENSMUSG00000025262	147776717	147778717
X	1	ENSMUST00000073364	ENSMUSG00000025262	147776717	147778717
X	-1	ENSMUST00000038665	ENSMUSG00000041552	152005997	152007997
X	-1	ENSMUST00000170236	ENSMUSG00000041552	152006083	152008083
X	-1	ENSMUST00000141356	ENSMUSG00000041552	152019350	152021350
X	1	ENSMUST00000136141	ENSMUSG00000041476	154134841	154136841
X	1	ENSMUST00000038007	ENSMUSG00000041476	154134841	154136841
X	1	ENSMUST00000112521	ENSMUSG00000041476	154135058	154137058
X	1	ENSMUST00000147283	ENSMUSG00000041476	154135191	154137191
X	1	ENSMUST00000112520	ENSMUSG00000041476	154138529	154140529
X	1	ENSMUST00000112456	ENSMUSG00000040990	156063203	156065203
X	1	ENSMUST00000150433	ENSMUSG00000040990	156063472	156065472
X	1	ENSMUST00000073094	ENSMUSG00000040990	156063472	156065472
X	1	ENSMUST00000123433	ENSMUSG00000040990	156133247	156135247
X	1	ENSMUST00000141354	ENSMUSG00000040990	156144532	156146532
X	1	ENSMUST00000080394	ENSMUSG00000040990	156144532	156146532
X	-1	ENSMUST00000087104	ENSMUSG00000031292	157220239	157222239
X	-1	ENSMUST00000087085	ENSMUSG00000059493	158269227	158271227
X	-1	ENSMUST00000081569	ENSMUSG00000059493	158272746	158274746
X	-1	ENSMUST00000033739	ENSMUSG00000031373	160412753	160414753
X	-1	ENSMUST00000112147	ENSMUSG00000049176	163907240	163909240
X	1	ENSMUST00000033721	ENSMUSG00000031355	165231030	165233030
X	1	ENSMUST00000112130	ENSMUSG00000031355	165232152	165234152
X	1	ENSMUST00000112131	ENSMUSG00000031355	165472542	165474542
X	1	ENSMUST00000139146	ENSMUSG00000031355	165472542	165474542
X	1	ENSMUST00000112129	ENSMUSG00000031355	165472542	165474542
X	1	ENSMUST00000087016	ENSMUSG00000031355	165472542	165474542
X	1	ENSMUST00000143048	ENSMUSG00000031355	165472542	165474542
X	1	ENSMUST00000112127	ENSMUSG00000031355	165548978	165550978
X	1	ENSMUST00000112126	ENSMUSG00000031355	165653623	165655623
X	1	ENSMUST00000103005	ENSMUSG00000068270	5974971	5976971
X	1	ENSMUST00000143641	ENSMUSG00000068270	5990859	5992859
X	1	ENSMUST00000089520	ENSMUSG00000068270	6152403	6154403
X	1	ENSMUST00000067410	ENSMUSG00000062393	6354431	6356431
X	-1	ENSMUST00000115746	ENSMUSG00000004317	6734594	6736594
X	-1	ENSMUST00000128319	ENSMUSG00000004317	6746324	6748324
X	-1	ENSMUST00000132126	ENSMUSG00000004317	6788116	6790116
X	1	ENSMUST00000155090	ENSMUSG00000031142	7182208	7184208
X	1	ENSMUST00000115726	ENSMUSG00000031142	7182224	7184224
X	1	ENSMUST00000115725	ENSMUSG00000031142	7182254	7184254
X	1	ENSMUST00000141634	ENSMUSG00000031142	7182269	7184269
X	1	ENSMUST00000151208	ENSMUSG00000031142	7206401	7208401
X	1	ENSMUST00000115660	ENSMUSG00000031156	7459166	7461166
X	1	ENSMUST00000115663	ENSMUSG00000031156	7459369	7461369
X	1	ENSMUST00000096514	ENSMUSG00000031156	7459448	7461448
X	1	ENSMUST00000033496	ENSMUSG00000031156	7459459	7461459
X	1	ENSMUST00000123277	ENSMUSG00000031156	7459503	7461503
X	1	ENSMUST00000153620	ENSMUSG00000031156	7460961	7462961
X	1	ENSMUST00000155967	ENSMUSG00000031156	7468146	7470146
X	-1	ENSMUST00000172020	ENSMUSG00000039201	7729597	7731597
X	-1	ENSMUST00000039892	ENSMUSG00000039201	7729597	7731597
X	-1	ENSMUST00000133093	ENSMUSG00000039201	7729608	7731608
X	-1	ENSMUST00000143984	ENSMUSG00000039201	7729616	7731616
X	1	ENSMUST00000037297	ENSMUSG00000079705	7988430	7990430
X	1	ENSMUST00000069763	ENSMUSG00000047344	8775027	8777027
X	-1	ENSMUST00000015484	ENSMUSG00000015340	9010377	9012377
X	-1	ENSMUST00000164685	ENSMUSG00000015340	9022050	9024050
X	-1	ENSMUST00000170885	ENSMUSG00000015340	9032143	9034143
X	-1	ENSMUST00000131591	ENSMUSG00000015340	9040113	9042113
X	1	ENSMUST00000086165	ENSMUSG00000054453	9460747	9462747
X	1	ENSMUST00000067529	ENSMUSG00000054453	9460747	9462747
X	-1	ENSMUST00000072393	ENSMUSG00000031174	9648746	9650746
X	1	ENSMUST00000049910	ENSMUSG00000031173	9827430	9829430
X	1	ENSMUST00000115528	ENSMUSG00000031173	9827492	9829492
X	1	ENSMUST00000149982	ENSMUSG00000058254	10060283	10062283
X	1	ENSMUST00000115526	ENSMUSG00000058254	10060283	10062283
X	1	ENSMUST00000076354	ENSMUSG00000058254	10060283	10062283
X	-1	ENSMUST00000043441	ENSMUSG00000040363	11611868	11613868
X	-1	ENSMUST00000145872	ENSMUSG00000040363	11634106	11636106
X	-1	ENSMUST00000123004	ENSMUSG00000040363	11634196	11636196
X	-1	ENSMUST00000146535	ENSMUSG00000087591	11914907	11916907
X	1	ENSMUST00000033313	ENSMUSG00000031007	12162926	12164926
X	-1	ENSMUST00000096495	ENSMUSG00000064127	12250494	12252494
X	-1	ENSMUST00000124053	ENSMUSG00000064127	12254874	12256874
X	-1	ENSMUST00000076016	ENSMUSG00000064127	12284254	12286254
X	-1	ENSMUST00000071680	ENSMUSG00000064127	12318676	12320676
X	1	ENSMUST00000089302	ENSMUSG00000031010	12646639	12648639
X	1	ENSMUST00000115466	ENSMUSG00000031010	12646662	12648662
X	-1	ENSMUST00000115436	ENSMUSG00000031012	13092205	13094205
X	-1	ENSMUST00000116623	ENSMUSG00000031012	13092205	13094205
X	-1	ENSMUST00000156096	ENSMUSG00000031012	13092205	13094205
X	-1	ENSMUST00000115438	ENSMUSG00000031012	13092205	13094205
X	-1	ENSMUST00000115440	ENSMUSG00000031012	13096387	13098387
X	-1	ENSMUST00000033321	ENSMUSG00000031012	13096456	13098456
X	-1	ENSMUST00000128095	ENSMUSG00000031012	13097205	13099205
X	-1	ENSMUST00000152358	ENSMUSG00000031012	13129709	13131709
X	-1	ENSMUST00000115431	ENSMUSG00000031012	13129746	13131746
X	-1	ENSMUST00000128012	ENSMUSG00000031012	13146228	13148228
X	-1	ENSMUST00000124710	ENSMUSG00000031012	13201405	13203405
X	-1	ENSMUST00000132240	ENSMUSG00000031012	13289856	13291856
X	1	ENSMUST00000026013	ENSMUSG00000025037	16194823	16196823
X	-1	ENSMUST00000040820	ENSMUSG00000040147	16284407	16286407
X	-1	ENSMUST00000168613	ENSMUSG00000040147	16285164	16287164
X	-1	ENSMUST00000163344	ENSMUSG00000040147	16293381	16295381
X	-1	ENSMUST00000173143	ENSMUSG00000040147	16315255	16317255
X	-1	ENSMUST00000143129	ENSMUSG00000073274	18732106	18734106
X	-1	ENSMUST00000150801	ENSMUSG00000073274	18737179	18739179
X	1	ENSMUST00000044138	ENSMUSG00000037347	19634685	19636685
X	-1	ENSMUST00000072451	ENSMUSG00000037341	19680880	19682880
X	-1	ENSMUST00000151845	ENSMUSG00000037341	19695202	19697202
X	-1	ENSMUST00000115393	ENSMUSG00000037341	19727577	19729577
X	-1	ENSMUST00000130938	ENSMUSG00000037341	19739641	19741641
X	1	ENSMUST00000115384	ENSMUSG00000037315	20000813	20002813
X	1	ENSMUST00000136093	ENSMUSG00000037315	20000913	20002913
X	1	ENSMUST00000043693	ENSMUSG00000037315	20035652	20037652
X	-1	ENSMUST00000115345	ENSMUSG00000037217	20435636	20437636
X	-1	ENSMUST00000041344	ENSMUSG00000037217	20435640	20437640
X	-1	ENSMUST00000081893	ENSMUSG00000037217	20435640	20437640
X	-1	ENSMUST00000069728	ENSMUSG00000036782	22794396	22796396
X	-1	ENSMUST00000115313	ENSMUSG00000036782	22794396	22796396
X	-1	ENSMUST00000115319	ENSMUSG00000036782	22794410	22796410
X	-1	ENSMUST00000035973	ENSMUSG00000036782	22794411	22796411
X	-1	ENSMUST00000115317	ENSMUSG00000036782	22794411	22796411
X	-1	ENSMUST00000115316	ENSMUSG00000036782	22794411	22796411
X	-1	ENSMUST00000153345	ENSMUSG00000036782	22823350	22825350
X	1	ENSMUST00000035766	ENSMUSG00000036769	23268176	23270176
X	1	ENSMUST00000101670	ENSMUSG00000036769	23268221	23270221
X	1	ENSMUST00000149483	ENSMUSG00000036769	23268284	23270284
X	1	ENSMUST00000062738	ENSMUSG00000068113	23419829	23421829
X	1	ENSMUST00000116614	ENSMUSG00000068113	23457678	23459678
X	-1	ENSMUST00000134724	ENSMUSG00000087133	23982345	23984345
X	-1	ENSMUST00000169257	ENSMUSG00000073267	24328065	24330065
X	-1	ENSMUST00000167094	ENSMUSG00000071781	24637162	24639162
X	-1	ENSMUST00000168365	ENSMUSG00000071781	24637162	24639162
X	-1	ENSMUST00000121062	ENSMUSG00000082188	24637285	24639285
X	-1	ENSMUST00000168006	ENSMUSG00000081356	24784131	24786131
X	-1	ENSMUST00000166359	ENSMUSG00000081356	24784131	24786131
X	-1	ENSMUST00000089159	ENSMUSG00000072157	25901109	25903109
X	-1	ENSMUST00000096913	ENSMUSG00000072157	25947781	25949781
X	-1	ENSMUST00000167438	ENSMUSG00000080725	26337868	26339868
X	-1	ENSMUST00000119231	ENSMUSG00000080725	26337868	26339868
X	1	ENSMUST00000121580	ENSMUSG00000082764	28430384	28432384
X	-1	ENSMUST00000169396	ENSMUSG00000081267	28587914	28589914
X	1	ENSMUST00000140614	ENSMUSG00000085060	29190075	29192075
X	1	ENSMUST00000101654	ENSMUSG00000073255	29482010	29484010
X	-1	ENSMUST00000145953	ENSMUSG00000086906	30275502	30277502
X	-1	ENSMUST00000115285	ENSMUSG00000079650	31262160	31264160
X	1	ENSMUST00000033418	ENSMUSG00000017057	33650104	33652104
X	1	ENSMUST00000170216	ENSMUSG00000017057	33650157	33652157
X	-1	ENSMUST00000060474	ENSMUSG00000050379	34449320	34451320
X	-1	ENSMUST00000053456	ENSMUSG00000050379	34451440	34453440
X	-1	ENSMUST00000115239	ENSMUSG00000050379	34453025	34455025
X	1	ENSMUST00000115171	ENSMUSG00000092333	34993858	34995858
X	1	ENSMUST00000115172	ENSMUSG00000079631	34993988	34995988
X	-1	ENSMUST00000074913	ENSMUSG00000016534	35752533	35754533
X	-1	ENSMUST00000016678	ENSMUSG00000016534	35756238	35758238
X	-1	ENSMUST00000061755	ENSMUSG00000016534	35770683	35772683
X	-1	ENSMUST00000016681	ENSMUSG00000031095	35882799	35884799
X	-1	ENSMUST00000115118	ENSMUSG00000031095	35884450	35886450
X	-1	ENSMUST00000147129	ENSMUSG00000031095	35884746	35886746
X	-1	ENSMUST00000050083	ENSMUSG00000031095	35884750	35886750
X	1	ENSMUST00000050744	ENSMUSG00000051361	36123847	36125847
X	-1	ENSMUST00000047037	ENSMUSG00000037475	39146167	39148167
X	-1	ENSMUST00000123512	ENSMUSG00000037475	39165374	39167374
X	1	ENSMUST00000115094	ENSMUSG00000025860	39419012	39421012
X	1	ENSMUST00000150635	ENSMUSG00000025860	39419094	39421094
X	1	ENSMUST00000115095	ENSMUSG00000025860	39419574	39421574
X	1	ENSMUST00000145065	ENSMUSG00000025860	39419931	39421931
X	1	ENSMUST00000055483	ENSMUSG00000025860	39422501	39424501
X	1	ENSMUST00000026978	ENSMUSG00000025860	39444904	39446904
X	1	ENSMUST00000115073	ENSMUSG00000025862	39500493	39502493
X	1	ENSMUST00000115072	ENSMUSG00000025862	39500588	39502588
X	1	ENSMUST00000069619	ENSMUSG00000025862	39501877	39503877
X	-1	ENSMUST00000115058	ENSMUSG00000016150	39879042	39881042
X	-1	ENSMUST00000115059	ENSMUSG00000016150	39879042	39881042
X	-1	ENSMUST00000016294	ENSMUSG00000016150	39883567	39885567
X	-1	ENSMUST00000154433	ENSMUSG00000016150	40175534	40177534
X	-1	ENSMUST00000126161	ENSMUSG00000016150	40248311	40250311
X	-1	ENSMUST00000125231	ENSMUSG00000016150	40675131	40677131
X	-1	ENSMUST00000152352	ENSMUSG00000085157	43618735	43620735
X	-1	ENSMUST00000101616	ENSMUSG00000031099	45160546	45162546
X	-1	ENSMUST00000077569	ENSMUSG00000031099	45160546	45162546
X	-1	ENSMUST00000088973	ENSMUSG00000031099	45160809	45162809
X	-1	ENSMUST00000115035	ENSMUSG00000031099	45160809	45162809
X	-1	ENSMUST00000153548	ENSMUSG00000031099	45193106	45195106
X	1	ENSMUST00000164445	ENSMUSG00000037005	45459901	45461901
X	1	ENSMUST00000077775	ENSMUSG00000037005	45459901	45461901
X	1	ENSMUST00000114998	ENSMUSG00000037005	45460095	45462095
X	1	ENSMUST00000115000	ENSMUSG00000037005	45460105	45462105
X	1	ENSMUST00000156654	ENSMUSG00000037005	45478920	45480920
X	1	ENSMUST00000080713	ENSMUSG00000063785	45608038	45610038
X	1	ENSMUST00000125966	ENSMUSG00000063785	45608073	45610073
X	1	ENSMUST00000152624	ENSMUSG00000063785	45608094	45610094
X	1	ENSMUST00000136348	ENSMUSG00000036959	45692534	45694534
X	1	ENSMUST00000037596	ENSMUSG00000036959	45694946	45696946
X	1	ENSMUST00000114972	ENSMUSG00000036959	45712796	45714796
X	1	ENSMUST00000033430	ENSMUSG00000031104	45870461	45872461
X	1	ENSMUST00000134757	ENSMUSG00000031105	45974754	45976754
X	1	ENSMUST00000134257	ENSMUSG00000031105	45974754	45976754
X	1	ENSMUST00000033431	ENSMUSG00000031105	45974754	45976754
X	1	ENSMUST00000114936	ENSMUSG00000031105	45974941	45976941
X	-1	ENSMUST00000167659	ENSMUSG00000031109	46360883	46362883
X	-1	ENSMUST00000114914	ENSMUSG00000031109	46360883	46362883
X	-1	ENSMUST00000114912	ENSMUSG00000031109	46361634	46363634
X	-1	ENSMUST00000033437	ENSMUSG00000031109	46361634	46363634
X	-1	ENSMUST00000114918	ENSMUSG00000031109	46361634	46363634
X	-1	ENSMUST00000114916	ENSMUSG00000031109	46361698	46363698
X	-1	ENSMUST00000114911	ENSMUSG00000031109	46362193	46364193
X	-1	ENSMUST00000155770	ENSMUSG00000031109	46413400	46415400
X	-1	ENSMUST00000137518	ENSMUSG00000031109	46416616	46418616
X	-1	ENSMUST00000141393	ENSMUSG00000031109	46420931	46422931
X	-1	ENSMUST00000147144	ENSMUSG00000086948	46683585	46685585
X	-1	ENSMUST00000124842	ENSMUSG00000085396	47906920	47908920
X	-1	ENSMUST00000143999	ENSMUSG00000085396	47966571	47968571
X	-1	ENSMUST00000136518	ENSMUSG00000085396	47966625	47968625
X	-1	ENSMUST00000053593	ENSMUSG00000050029	48355088	48357088
X	-1	ENSMUST00000165973	ENSMUSG00000036109	48468445	48470445
X	-1	ENSMUST00000114875	ENSMUSG00000036109	48468445	48470445
X	-1	ENSMUST00000041495	ENSMUSG00000036109	48471256	48473256
X	-1	ENSMUST00000114876	ENSMUSG00000036109	48471256	48473256
X	-1	ENSMUST00000136404	ENSMUSG00000036109	48472061	48474061
X	-1	ENSMUST00000114871	ENSMUSG00000062184	48738388	48740388
X	-1	ENSMUST00000088172	ENSMUSG00000062184	48738388	48740388
X	-1	ENSMUST00000069509	ENSMUSG00000055780	49105135	49107135
X	-1	ENSMUST00000114869	ENSMUSG00000055780	49105135	49107135
X	-1	ENSMUST00000033450	ENSMUSG00000031119	49404197	49406197
X	-1	ENSMUST00000069360	ENSMUSG00000055653	49623602	49625602
X	1	ENSMUST00000141697	ENSMUSG00000086704	49647357	49649357
X	-1	ENSMUST00000114857	ENSMUSG00000055653	49738840	49740840
X	1	ENSMUST00000068507	ENSMUSG00000055110	49927019	49929019
X	1	ENSMUST00000114854	ENSMUSG00000055110	49927019	49929019
X	-1	ENSMUST00000074861	ENSMUSG00000061082	50421171	50423171
X	-1	ENSMUST00000114843	ENSMUSG00000061082	50421172	50423172
X	-1	ENSMUST00000174390	ENSMUSG00000061082	50421348	50423348
X	1	ENSMUST00000168640	ENSMUSG00000071763	50970572	50972572
X	1	ENSMUST00000169006	ENSMUSG00000079590	51741325	51743325
X	1	ENSMUST00000168588	ENSMUSG00000083051	52560961	52562961
X	1	ENSMUST00000168427	ENSMUSG00000083051	52681409	52683409
X	1	ENSMUST00000118754	ENSMUSG00000083051	52682995	52684995
X	1	ENSMUST00000163353	ENSMUSG00000081482	52802732	52804732
X	1	ENSMUST00000117117	ENSMUSG00000081298	52950920	52952920
X	1	ENSMUST00000101560	ENSMUSG00000073176	53597576	53599576
X	1	ENSMUST00000134138	ENSMUSG00000035967	53706033	53708033
X	1	ENSMUST00000039374	ENSMUSG00000035967	53706053	53708053
X	1	ENSMUST00000101553	ENSMUSG00000035967	53706056	53708056
X	1	ENSMUST00000172250	ENSMUSG00000035967	53706061	53708061
X	1	ENSMUST00000132428	ENSMUSG00000035967	53706061	53708061
X	1	ENSMUST00000143142	ENSMUSG00000035967	53734994	53736994
X	1	ENSMUST00000144068	ENSMUSG00000060681	53860933	53862933
X	1	ENSMUST00000167531	ENSMUSG00000060681	53861011	53863011
X	1	ENSMUST00000077741	ENSMUSG00000060681	53861030	53863030
X	1	ENSMUST00000114784	ENSMUSG00000060681	53861032	53863032
X	1	ENSMUST00000023854	ENSMUSG00000023092	53982963	53984963
X	1	ENSMUST00000114770	ENSMUSG00000023092	53982990	53984990
X	1	ENSMUST00000114769	ENSMUSG00000023092	53983041	53985041
X	1	ENSMUST00000116596	ENSMUSG00000023092	53983305	53985305
X	1	ENSMUST00000154818	ENSMUSG00000053852	54121339	54123339
X	1	ENSMUST00000153784	ENSMUSG00000053852	54123719	54125719
